dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,avg_temp,avg_hum,avg_windspeed
2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,0.5725,0.5070833333333333,0.1150625
2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,0.5575,0.5795833333333333,0.1498833333333333
2012-03-16,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,0.4358333333333333,0.8420833333333334,0.1131916666666666
2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,0.5141666666666667,0.7558333333333334,0.1107041666666666
2012-03-18,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,0.4725,0.81,0.1268833333333333
2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,982,5171,6153,0.545,0.7287499999999999,0.1623166666666666
2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,0.5608333333333334,0.8079166666666667,0.1212708333333333
2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,0.5316666666666666,0.82125,0.0895583333333333
2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,0.5541666666666667,0.8312499999999999,0.1175625
2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,0.6016666666666667,0.6941666666666667,0.1163
2012-03-24,2,1,3,0,6,0,2,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,0.5025000000000001,0.8854166666666666,0.1927833333333333
2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,1532,3464,4996,0.4375,0.8808333333333334,0.220775
2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,795,4763,5558,0.4458333333333333,0.4779166666666666,0.3868208333333333
2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,531,4571,5102,0.3233333333333333,0.29,0.1871916666666666
2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,674,5024,5698,0.4841666666666667,0.48125,0.2916708333333333
2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,0.4941666666666666,0.4391666666666666,0.31965
2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,0.37,0.5808333333333333,0.1380666666666666
2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,0.4241666666666666,0.7383333333333333,0.2506166666666666
2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,0.4258333333333333,0.67625,0.1722666666666666
2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,0.4339130434782609,0.5043478260869565,0.3121391304347826
2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,0.4666666666666666,0.3966666666666666,0.1001333333333333
2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,0.5416666666666666,0.4695833333333333,0.180975
2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,0.435,0.3741666666666667,0.2195291666666666
2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,0.4033333333333333,0.3770833333333334,0.3003875
2012-04-07,2,1,4,0,6,0,1,0.4375,0.426129,0.254167,0.274871,3252,3605,6857,0.4375,0.2541666666666667,0.2748708333333333
2012-04-08,2,1,4,0,0,0,1,0.5,0.492425,0.275833,0.232596,2230,2939,5169,0.5,0.2758333333333333,0.2325958333333333
2012-04-09,2,1,4,0,1,1,1,0.489167,0.476638,0.3175,0.358196,905,4680,5585,0.4891666666666667,0.3175,0.3581958333333333
2012-04-10,2,1,4,0,2,1,1,0.446667,0.436233,0.435,0.249375,819,5099,5918,0.4466666666666667,0.435,0.249375
2012-04-11,2,1,4,0,3,1,1,0.348696,0.337274,0.469565,0.295274,482,4380,4862,0.348695652173913,0.4695652173913043,0.2952739130434782
2012-04-12,2,1,4,0,4,1,1,0.3975,0.387604,0.46625,0.290429,663,4746,5409,0.3974999999999999,0.46625,0.2904291666666667
2012-04-13,2,1,4,0,5,1,1,0.4425,0.431808,0.408333,0.155471,1252,5146,6398,0.4425,0.4083333333333334,0.1554708333333333
2012-04-14,2,1,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,0.495,0.5029166666666667,0.1909166666666666
2012-04-15,2,1,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,0.6066666666666667,0.5079166666666667,0.2251291666666666
2012-04-16,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,0.6641666666666667,0.5616666666666666,0.2848291666666666
2012-04-17,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,0.6083333333333333,0.3904166666666666,0.2736291666666666
2012-04-18,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,0.4633333333333333,0.5691666666666667,0.1679125
2012-04-19,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,0.4983333333333333,0.6124999999999999,0.0659291666666666
2012-04-20,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,0.5266666666666667,0.6945833333333334,0.1498708333333333
2012-04-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,0.57,0.6829166666666667,0.2835875
2012-04-22,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,0.3966666666666666,0.8354166666666667,0.3445458333333333
2012-04-23,2,1,4,0,1,1,2,0.321667,0.301125,0.766667,0.303496,195,3019,3214,0.3216666666666666,0.7666666666666666,0.3034958333333333
2012-04-24,2,1,4,0,2,1,1,0.413333,0.405283,0.454167,0.249383,518,5115,5633,0.4133333333333333,0.4541666666666666,0.2493833333333333
2012-04-25,2,1,4,0,3,1,1,0.476667,0.470317,0.427917,0.118792,655,5541,6196,0.4766666666666666,0.4279166666666666,0.1187916666666666
2012-04-26,2,1,4,0,4,1,2,0.498333,0.483583,0.756667,0.176625,475,4551,5026,0.4983333333333333,0.7566666666666667,0.176625
2012-04-27,2,1,4,0,5,1,1,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,0.4575,0.4008333333333333,0.3476333333333333
2012-04-28,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,0.3766666666666667,0.4895833333333333,0.129975
2012-04-29,2,1,4,0,0,0,1,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,0.4583333333333333,0.5870833333333333,0.1169083333333333
2012-04-30,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,0.4641666666666666,0.57,0.1716375
2012-05-01,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,0.6133333333333334,0.6595833333333333,0.1560958333333333
2012-05-02,2,1,5,0,3,1,1,0.564167,0.537896,0.797083,0.138058,667,5502,6169,0.5641666666666667,0.7970833333333333,0.1380583333333333
2012-05-03,2,1,5,0,4,1,2,0.56,0.537242,0.768333,0.133696,764,5657,6421,0.5599999999999999,0.7683333333333334,0.1336958333333333
2012-05-04,2,1,5,0,5,1,1,0.6275,0.590917,0.735417,0.162938,1069,5227,6296,0.6275000000000001,0.7354166666666666,0.1629375
2012-05-05,2,1,5,0,6,0,2,0.621667,0.584608,0.756667,0.152992,2496,4387,6883,0.6216666666666667,0.7566666666666667,0.1529916666666666
2012-05-06,2,1,5,0,0,0,2,0.5625,0.546737,0.74,0.149879,2135,4224,6359,0.5625,0.7399999999999999,0.1498791666666666
2012-05-07,2,1,5,0,1,1,2,0.5375,0.527142,0.664167,0.230721,1008,5265,6273,0.5375,0.6641666666666667,0.2307208333333333
2012-05-08,2,1,5,0,2,1,2,0.581667,0.557471,0.685833,0.296029,738,4990,5728,0.5816666666666667,0.6858333333333334,0.2960291666666667
2012-05-09,2,1,5,0,3,1,2,0.575,0.553025,0.744167,0.216412,620,4097,4717,0.5750000000000001,0.7441666666666666,0.2164125
2012-05-10,2,1,5,0,4,1,1,0.505833,0.491783,0.552083,0.314063,1026,5546,6572,0.5058333333333334,0.5520833333333334,0.3140624999999999
2012-05-11,2,1,5,0,5,1,1,0.533333,0.520833,0.360417,0.236937,1319,5711,7030,0.5333333333333333,0.3604166666666666,0.2369375
2012-05-12,2,1,5,0,6,0,1,0.564167,0.544817,0.480417,0.123133,2622,4807,7429,0.5641666666666667,0.4804166666666666,0.1231333333333333
2012-05-13,2,1,5,0,0,0,1,0.6125,0.585238,0.57625,0.225117,2172,3946,6118,0.6125,0.57625,0.2251166666666666
2012-05-14,2,1,5,0,1,1,2,0.573333,0.5499,0.789583,0.212692,342,2501,2843,0.5733333333333334,0.7895833333333333,0.2126916666666666
2012-05-15,2,1,5,0,2,1,2,0.611667,0.576404,0.794583,0.147392,625,4490,5115,0.6116666666666667,0.7945833333333333,0.1473916666666666
2012-05-16,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,0.6366666666666666,0.6979166666666666,0.1225125
2012-05-17,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,0.5933333333333334,0.52,0.229475
2012-05-18,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,0.5641666666666667,0.5233333333333333,0.1368166666666666
2012-05-19,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,0.6,0.45625,0.083975
2012-05-20,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,0.6208333333333333,0.5304166666666666,0.2543666666666667
2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,0.5983333333333333,0.8112499999999999,0.2332041666666666
2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,0.615,0.7658333333333333,0.1181666666666666
2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,0.6216666666666667,0.7745833333333333,0.102
2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,0.6549999999999999,0.7166666666666667,0.1728958333333333
2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,0.68,0.7470833333333333,0.1405499999999999
2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,0.6925,0.7325,0.1989916666666666
2012-05-27,2,1,5,0,0,0,1,0.69,0.641425,0.697083,0.215171,3283,3308,6591,0.69,0.6970833333333334,0.2151708333333333
2012-05-28,2,1,5,1,1,0,1,0.7125,0.6793,0.67625,0.196521,2557,3486,6043,0.7125,0.67625,0.1965208333333333
2012-05-29,2,1,5,0,2,1,1,0.7225,0.672992,0.684583,0.2954,880,4863,5743,0.7225,0.6845833333333333,0.2954
2012-05-30,2,1,5,0,3,1,2,0.656667,0.611129,0.67,0.134329,745,6110,6855,0.6566666666666666,0.6699999999999999,0.1343291666666666
2012-05-31,2,1,5,0,4,1,1,0.68,0.631329,0.492917,0.195279,1100,6238,7338,0.68,0.4929166666666666,0.1952791666666666
2012-06-01,2,1,6,0,5,1,2,0.654167,0.607962,0.755417,0.237563,533,3594,4127,0.6541666666666667,0.7554166666666666,0.2375625
2012-06-02,2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.186562,2795,5325,8120,0.5833333333333334,0.5491666666666667,0.1865625
2012-06-03,2,1,6,0,0,0,1,0.6025,0.575133,0.493333,0.184087,2494,5147,7641,0.6025,0.4933333333333333,0.1840875
2012-06-04,2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,0.5975,0.4870833333333333,0.2848333333333333
2012-06-05,2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.209575,968,6033,7001,0.5408333333333334,0.6133333333333334,0.2095749999999999
2012-06-06,2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077125,1027,6028,7055,0.5541666666666667,0.61125,0.077125
2012-06-07,2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,0.6024999999999999,0.5670833333333333,0.15735
2012-06-08,2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.175383,1488,6248,7736,0.6491666666666667,0.4679166666666667,0.1753833333333333
2012-06-09,2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144287,2708,4790,7498,0.7108333333333333,0.4370833333333333,0.1442874999999999
2012-06-10,2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,0.7266666666666667,0.5383333333333333,0.1337208333333333
2012-06-11,2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,0.7208333333333333,0.5879166666666666,0.2077125
2012-06-12,2,1,6,0,2,1,2,0.653333,0.597875,0.833333,0.214546,477,4495,4972,0.6533333333333333,0.8333333333333334,0.2145458333333333
2012-06-13,2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,0.6558333333333334,0.5820833333333333,0.3432791666666666
2012-06-14,2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,0.6483333333333333,0.5695833333333333,0.2537333333333333
2012-06-15,2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,0.6391666666666667,0.5895833333333333,0.1766166666666666
2012-06-16,2,1,6,0,6,0,1,0.631667,0.594708,0.504167,0.166667,2963,4739,7702,0.6316666666666667,0.5041666666666667,0.1666666666666666
2012-06-17,2,1,6,0,0,0,1,0.5925,0.571975,0.59875,0.144904,2634,4344,6978,0.5925,0.59875,0.1449041666666666
2012-06-18,2,1,6,0,1,1,2,0.568333,0.544842,0.777917,0.174746,653,4446,5099,0.5683333333333334,0.7779166666666666,0.1747458333333333
2012-06-19,2,1,6,0,2,1,1,0.688333,0.654692,0.69,0.148017,968,5857,6825,0.6883333333333334,0.69,0.1480166666666666
2012-06-20,2,1,6,0,3,1,1,0.7825,0.720975,0.592083,0.113812,872,5339,6211,0.7825000000000001,0.5920833333333334,0.1138125
2012-06-21,3,1,6,0,4,1,1,0.805833,0.752542,0.567917,0.118787,778,5127,5905,0.8058333333333333,0.5679166666666666,0.1187875
2012-06-22,3,1,6,0,5,1,1,0.7775,0.724121,0.57375,0.182842,964,4859,5823,0.7775,0.57375,0.1828416666666666
2012-06-23,3,1,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,0.7316666666666666,0.5345833333333333,0.1797208333333333
2012-06-24,3,1,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,0.7433333333333333,0.4791666666666667,0.145525
2012-06-25,3,1,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,0.7158333333333333,0.5041666666666667,0.3003833333333333
2012-06-26,3,1,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,0.6308333333333334,0.3733333333333333,0.3476416666666667
2012-06-27,3,1,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,0.6974999999999999,0.36,0.271775
2012-06-28,3,1,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,0.7491666666666666,0.4225,0.17165
2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,0.8341666666666666,0.48875,0.1654166666666666
2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,0.765,0.60125,0.1610708333333333
2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,0.8158333333333333,0.5187499999999999,0.1685291666666666
2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,0.7816666666666666,0.4470833333333333,0.1952666666666666
2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,0.7808333333333333,0.4920833333333334,0.1262375
2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,0.7891666666666667,0.53875,0.13495
2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,0.8275,0.4579166666666667,0.1940291666666666
2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,0.8283333333333333,0.4508333333333333,0.1461416666666666
2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,0.8616666666666667,0.4920833333333334,0.1635541666666666
2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0.8225000000000001,0.57375,0.1256291666666666
2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0.7108333333333333,0.6833333333333332,0.180975
2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0.7208333333333333,0.6675,0.1517375
2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0.7166666666666667,0.6333333333333333,0.1517333333333333
2012-07-12,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0.7158333333333333,0.5295833333333333,0.146775
2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0.7316666666666666,0.4858333333333333,0.0808499999999999
2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,2355,4614,6969,0.7033333333333333,0.6991666666666667,0.1436791666666666
2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,0.7458333333333332,0.7179166666666666,0.1666666666666666
2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,1088,5742,6830,0.7633333333333333,0.645,0.1641875
2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,921,5865,6786,0.8183333333333334,0.5058333333333334,0.1144291666666666
2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,799,4914,5713,0.7933333333333333,0.5770833333333333,0.1374416666666666
2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,888,5703,6591,0.77,0.6004166666666667,0.1654291666666666
2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,747,5123,5870,0.6658333333333334,0.8441666666666666,0.2089666666666666
2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,0.5958333333333333,0.8654166666666666,0.2133
2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.0939208,2544,4866,7410,0.6675,0.7625000000000001,0.0939208333333333
2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,0.7416666666666667,0.6941666666666667,0.1386833333333333
2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,1140,6452,7592,0.7508333333333334,0.655,0.2114541666666667
2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,1383,6790,8173,0.7241666666666666,0.45,0.1648
2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.596667,0.284813,1036,5825,6861,0.7766666666666667,0.5966666666666667,0.2848124999999999
2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.152992,1259,5645,6904,0.7816666666666666,0.5945833333333334,0.1529916666666666
2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,0.7558333333333334,0.6133333333333333,0.15735
2012-07-29,3,1,7,0,0,0,1,0.721667,0.667933,0.62375,0.170396,2153,4444,6597,0.7216666666666667,0.62375,0.1703958333333333
2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,0.7308333333333333,0.6687500000000001,0.1536166666666666
2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,968,6248,7216,0.7133333333333334,0.7041666666666666,0.165425
2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,0.7174999999999999,0.6775000000000001,0.1411791666666666
2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,983,6278,7261,0.7525,0.6595833333333333,0.1293541666666666
2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,0.7658333333333333,0.6425,0.2157916666666667
2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,2345,4479,6824,0.7933333333333333,0.6133333333333334,0.2574583333333333
2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,0.7691666666666667,0.6525,0.2904208333333333
2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,0.7525,0.6541666666666667,0.1293541666666666
